61,55
47,63
37,0
51,43
17,2
59,37
9,42
29,14
11,50
21,25
39,63
59,53
11,6
47,67
50,63
15,11
66,59
5,10
63,44
43,56
33,13
9,27
9,35
55,63
61,52
15,7
55,53
9,13
25,53
14,13
5,27
27,5
2,41
43,63
33,47
51,55
53,66
22,7
11,12
9,53
8,23
3,20
7,47
29,30
1,25
4,37
35,14
3,3
17,5
7,38
15,21
45,59
26,9
2,27
7,15
48,55
15,59
39,51
19,32
47,65
70,57
43,67
9,16
41,49
3,38
9,31
3,59
31,51
23,44
3,28
23,6
35,52
69,57
63,47
59,65
57,43
16,7
4,11
15,25
21,24
1,45
17,7
55,54
9,54
3,32
3,54
11,61
59,59
52,51
7,12
15,37
13,3
52,55
67,51
27,17
29,7
17,6
17,23
9,23
61,65
67,62
3,22
61,59
3,43
37,50
64,49
7,17
59,67
41,65
65,44
3,17
19,7
3,55
61,61
7,13
16,43
47,53
56,67
9,37
1,51
37,49
29,11
49,50
3,37
8,59
21,11
8,29
12,13
49,56
46,51
16,41
31,11
49,53
13,24
13,44
44,51
69,63
24,17
19,23
7,7
43,51
12,37
27,3
14,37
69,61
20,1
50,65
34,51
57,49
63,66
64,65
13,38
69,47
3,11
11,60
53,59
5,13
39,50
59,47
30,9
3,41
25,5
13,58
23,10
25,30
33,18
47,45
5,34
3,1
21,1
5,2
29,56
33,48
60,69
69,55
10,9
9,17
1,18
17,3
59,64
9,9
19,19
3,53
63,64
62,63
41,69
51,59
13,43
9,39
14,35
31,49
53,69
45,50
18,9
1,55
7,43
64,53
10,47
43,49
66,47
17,31
10,13
1,1
7,45
19,3
47,58
53,65
53,50
1,15
15,33
31,67
34,57
13,26
67,58
1,16
58,53
5,24
20,27
9,7
25,9
1,23
7,31
55,68
9,2
1,47
55,57
1,13
0,53
9,33
4,47
70,53
1,38
6,5
0,29
64,61
65,49
31,55
55,51
2,31
5,3
57,60
1,52
10,59
70,65
45,55
25,39
57,47
13,29
59,55
57,69
4,27
43,68
12,61
45,53
7,48
39,47
38,47
1,5
57,66
55,62
3,46
9,41
36,49
51,66
8,31
17,15
17,10
47,54
53,48
59,50
49,60
16,17
65,60
21,9
13,42
70,41
11,1
3,18
67,56
7,36
63,63
11,19
13,7
19,17
33,49
5,37
41,66
21,4
59,45
14,15
19,29
15,18
38,55
1,20
17,41
61,49
14,55
32,55
29,52
63,56
59,54
62,51
43,57
13,54
7,39
32,57
25,25
21,15
25,15
13,31
5,31
5,8
17,28
61,47
63,50
52,69
5,29
56,59
17,12
23,1
27,9
65,59
3,39
55,65
60,51
13,16
45,69
61,69
3,49
63,52
5,7
16,31
68,63
51,57
28,5
16,25
19,33
66,63
14,45
21,7
5,35
25,2
25,10
57,38
27,48
21,2
9,30
67,65
3,51
61,68
13,13
14,21
68,59
25,3
28,17
11,21
2,59
16,1
24,19
23,26
6,33
55,67
59,38
5,15
45,63
57,67
1,17
7,40
32,51
13,28
69,49
33,51
36,53
9,44
19,14
35,12
65,55
53,68
5,33
53,61
55,55
17,25
55,45
1,42
49,61
32,49
11,5
11,35
13,5
29,55
17,16
14,5
61,51
51,49
3,21
46,53
9,59
27,56
67,67
19,5
25,1
13,22
60,39
15,13
23,9
13,37
11,17
57,39
7,53
7,6
53,58
26,33
13,8
67,63
7,10
4,15
8,45
9,36
15,53
61,60
1,24
41,55
2,51
47,61
15,26
49,64
15,14
11,53
27,8
11,31
2,11
31,41
23,0
53,49
3,29
31,57
60,61
57,44
18,15
8,27
59,63
26,19
45,64
43,58
67,49
7,20
41,64
67,47
63,69
9,3
67,53
16,23
65,42
16,13
67,61
55,48
47,60
25,7
1,35
11,37
21,3
11,36
56,45
57,45
44,53
17,57
17,59
1,9
16,61
1,3
37,54
13,19
68,49
58,35
11,11
9,5
57,55
59,66
19,10
13,59
5,45
13,39
2,37
9,22
48,67
49,62
15,41
51,61
13,52
57,58
70,49
11,57
17,33
58,65
5,57
64,63
7,55
41,52
5,55
6,21
57,57
11,22
39,58
63,70
46,45
7,60
19,59
17,11
51,69
49,65
13,6
11,34
67,54
45,48
43,54
51,58
57,53
5,61
53,43
54,61
42,55
60,47
12,33
4,35
28,9
63,61
33,57
12,25
51,60
15,32
13,57
53,63
11,30
65,54
19,40
39,52
7,1
45,66
61,48
15,57
3,33
4,51
41,51
67,42
59,49
51,53
40,55
19,27
53,55
34,47
16,39
9,15
29,44
17,19
1,21
37,55
9,43
4,7
5,11
37,5
31,6
13,27
49,51
31,7
11,7
3,44
25,23
47,59
55,56
19,13
14,19
15,4
12,9
48,65
22,3
7,27
63,58
58,45
51,68
6,51
1,7
21,5
11,0
66,49
1,19
33,11
18,21
69,53
50,57
11,13
11,4
55,47
34,49
13,56
5,23
2,5
61,67
30,49
61,8
25,54
2,69
63,28
57,15
59,6
61,45
63,16
7,35
41,30
13,47
23,21
35,36
57,7
9,49
43,33
25,36
55,41
55,36
31,1
9,67
4,67
25,45
67,16
50,35
3,67
44,23
43,61
7,25
59,19
33,39
37,15
61,33
65,26
15,65
21,66
48,23
41,17
37,13
36,37
19,65
49,12
41,9
37,21
63,25
37,9
65,20
50,21
43,11
62,45
17,35
38,25
49,23
53,30
64,23
57,1
19,66
15,49
5,70
49,9
51,7
53,5
51,48
54,21
16,67
17,53
19,62
31,35
66,23
61,15
68,43
56,3
67,40
63,9
5,1
31,45
41,29
56,41
67,8
59,10
43,69
45,5
44,13
46,37
38,5
31,34
43,35
2,65
39,60
7,23
27,46
17,65
25,57
9,25
20,41
52,25
13,9
55,6
63,5
63,23
17,17
39,41
7,67
49,11
56,23
57,35
37,34
39,16
27,69
55,17
61,35
50,17
64,7
67,11
62,15
34,17
53,53
25,24
35,38
34,7
61,9
49,31
21,47
17,26
44,57
41,11
40,61
49,6
42,13
25,40
37,16
35,65
37,37
45,45
21,64
14,3
30,47
29,42
67,12
66,37
15,61
5,66
45,42
66,39
45,46
62,11
45,31
15,23
67,28
40,13
45,35
29,23
7,19
32,3
56,29
33,17
39,33
24,39
33,43
41,6
51,4
38,7
54,25
28,27
63,65
57,40
61,21
39,27
53,22
66,3
20,15
59,25
31,19
26,65
47,15
69,23
35,33
43,10
57,25
62,1
63,4
65,31
29,61
47,16
43,15
55,9
36,11
27,39
49,5
35,41
31,16
22,67
57,32
40,31
57,27
63,11
29,34
59,61
25,66
42,31
43,8
23,64
54,15
42,47
25,44
29,10
37,43
37,42
44,39
55,35
19,58
56,15
49,41
53,12
25,14
49,43
21,59
65,23
20,61
10,69
61,38
23,41
19,49
17,51
37,14
23,29
63,15
56,5
23,25
46,9
39,13
40,17
67,10
26,29
44,1
27,37
47,8
29,13
38,29
29,47
23,37
33,27
17,47
35,69
52,35
31,47
29,67
56,35
65,46
51,19
19,61
19,57
61,23
67,14
14,31
51,51
25,59
39,35
64,19
41,44
53,18
45,39
45,37
51,1
49,39
43,27
49,42
44,29
43,9
33,10
45,22
29,1
63,31
32,7
35,11
21,36
23,46
20,33
47,35
7,63
55,24
47,25
46,13
43,55
69,29
37,26
27,19
39,68
23,50
13,65
51,10
66,9
49,19
59,33
23,57
60,15
27,35
36,67
18,57
35,63
65,15
63,39
55,13
68,15
21,68
69,7
40,5
41,5
68,41
59,22
25,38
49,21
31,58
19,21
23,52
69,15
25,37
20,57
66,5
49,17
69,3
43,24
35,21
61,37
27,21
29,19
29,62
49,25
31,27
55,27
44,37
7,21
61,25
24,21
37,41
39,11
28,47
37,11
24,35
59,13
29,66
27,61
29,45
44,17
17,43
45,1
55,10
28,59
67,20
28,39
35,43
27,16
35,13
69,1
57,33
37,19
3,65
45,21
42,17
51,6
31,26
26,63
32,25
33,61
23,70
41,42
41,47
48,41
57,31
38,37
17,38
24,29
19,35
27,11
29,26
69,36
61,39
37,31
70,11
41,67
57,11
45,19
37,7
53,3
33,20
59,7
37,67
27,31
43,31
49,7
25,63
33,9
45,44
13,23
19,46
39,23
49,26
16,65
43,20
39,7
19,37
31,20
65,27
38,63
19,44
43,19
53,9
57,28
29,18
54,9
24,55
43,41
61,18
35,64
25,67
29,3
69,8
1,69
8,69
59,32
41,31
9,24
15,45
38,31
8,65
48,35
45,33
51,25
31,4
23,53
45,30
69,25
40,33
39,67
49,8
33,65
48,33
43,12
43,5
69,18
25,65
41,27
29,63
23,11
21,57
45,4
46,39
67,35
27,34
27,43
21,33
67,25
61,41
25,43
48,17
69,27
17,36
21,27
55,25
21,45
32,13
33,1
5,18
45,32
59,21
47,29
37,27
43,65
15,50
55,21
33,30
27,26
23,45
23,43
53,27
21,29
55,43
1,68
58,17
35,4
48,13
18,53
59,42
5,67
53,13
52,9
33,38
41,63
36,17
19,54
28,13
7,5
23,27
21,60
35,3
57,23
69,5
23,19
59,16
53,0
54,45
53,23
49,29
46,25
41,68
61,7
39,40
39,20
42,37
39,59
49,4
47,18
55,30
41,1
19,53
47,11
48,37
47,20
18,51
35,57
25,68
43,17
26,3
59,20
61,26
21,67
27,7
53,25
49,35
52,43
25,58
15,69
55,2
61,32
40,23
41,62
69,41
21,17
22,53
36,41
67,13
21,39
39,25
21,55
53,38
59,28
63,17
25,41
31,13
21,61
51,28
41,25
53,4
23,15
55,37
63,2
33,60
51,2
3,63
59,39
23,51
19,30
61,1
67,7
35,68
31,60
65,41
35,8
47,3
39,44
63,1
17,69
40,7
47,21
28,31
69,34
9,64
51,39
57,13
11,67
67,37
30,15
47,57
21,18
30,7
47,1
39,12
41,33
33,23
61,40
45,13
51,47
6,63
53,36
47,24
18,67
30,69
39,43
41,59
63,19
39,29
47,40
52,29
34,21
25,19
40,57
63,26
39,19
27,51
49,37
33,37
9,47
35,7
47,28
67,1
57,21
45,9
22,21
21,37
38,43
27,29
31,28
11,69
47,31
51,35
45,43
31,66
63,43
29,64
63,7
29,59
41,37
40,25
65,43
47,43
63,36
19,67
13,50
35,55
31,22
69,9
45,60
49,13
69,22
36,57
47,23
13,49
25,33
67,33
40,45
55,7
31,43
40,29
63,18
59,17
39,18
65,17
21,41
17,67
39,5
53,47
69,19
41,22
22,61
9,63
8,67
65,32
47,37
31,14
67,29
40,35
32,65
56,39
65,6
27,70
61,11
45,23
47,13
35,35
68,21
27,58
3,45
25,35
30,23
61,36
35,15
42,21
20,21
41,35
9,65
63,20
17,45
47,34
19,31
46,31
43,21
67,19
23,49
43,4
33,26
13,48
65,3
49,47
53,32
30,63
33,35
40,37
43,16
43,36
63,3
41,15
34,25
45,36
51,15
51,16
29,36
31,21
51,9
31,40
69,46
59,27
41,57
46,7
59,3
3,15
43,37
26,55
57,29
26,21
22,33
59,15
25,52
41,14
29,9
5,65
29,31
33,3
31,17
3,23
49,45
49,33
53,17
69,13
45,14
18,39
51,31
51,36
59,35
63,38
39,61
11,68
25,55
65,14
35,45
11,49
22,57
57,9
35,39
64,9
39,39
62,21
43,34
37,33
67,45
41,26
29,69
58,41
69,51
68,37
11,65
66,33
58,7
49,1
55,23
23,33
41,8
63,41
63,21
50,19
4,69
37,57
58,31
39,9
27,23
41,61
55,18
22,63
15,39
27,50
67,9
11,47
45,29
13,45
56,9
35,31
31,61
35,28
49,2
33,7
19,41
43,46
30,41
46,1
21,49
65,35
39,17
35,2
24,47
21,28
55,12
27,65
36,3
52,33
49,15
61,42
39,10
35,61
41,13
35,29
68,7
13,1
65,34
42,49
37,22
37,23
43,43
67,5
33,41
37,39
49,0
30,19
48,47
35,47
24,57
51,41
1,59
19,69
65,11
20,49
23,67
18,29
53,33
65,39
39,28
69,32
29,24
67,36
38,69
50,47
45,6
41,70
15,52
63,27
69,45
46,21
43,6
19,43
61,24
24,33
39,21
68,29
28,41
43,29
57,3
32,35
25,27
44,33
40,39
21,69
41,7
22,37
47,19
63,24
17,29
61,29
3,31
25,50
31,23
42,19
25,17
23,61
17,44
35,5
11,48
25,47
33,15
25,13
23,63
44,19
18,35
47,48
32,39
64,11
53,7
11,9
69,11
67,23
43,40
32,67
33,68
31,37
13,35
59,36
55,31
28,45
65,45
55,5
35,59
52,15
36,59
18,65
67,15
53,31
23,39
19,45
38,3
19,39
53,41
53,39
29,35
10,65
58,11
67,27
65,13
51,40
29,39
32,33
60,1
17,39
17,61
29,27
61,4
21,13
29,29
41,45
40,3
69,21
67,18
27,25
29,15
29,60
61,27
57,37
67,2
53,15
24,63
69,37
51,23
35,56
57,19
14,69
61,3
1,64
33,67
49,46
27,55
53,46
68,27
25,60
69,33
31,65
59,41
29,65
46,29
32,9
36,19
5,69
66,25
68,25
9,45
13,64
39,66
34,33
34,65
59,34
63,33
37,32
29,37
37,61
30,29
58,13
13,51
45,11
25,51
54,33
17,70
65,25
26,43
22,49
27,1
27,57
59,9
24,13
53,35
27,47
63,49
13,21
48,43
13,25
27,52
37,20
66,31
65,28
36,33
21,63
41,10
58,25
53,1
65,1
17,49
16,47
49,3
33,45
37,62
17,55
22,55
35,60
69,35
53,21
39,64
35,23
25,42
50,23
27,13
43,47
63,14
57,41
21,23
53,37
27,68
42,27
65,22
37,59
17,27
34,31
1,67
7,69
29,25
61,19
3,66
22,39
63,34
47,41
13,69
41,43
47,33
31,25
57,5
1,61
56,21
51,3
63,35
24,61
19,25
33,33
56,11
49,14
21,30
48,31
49,44
57,17
43,44
68,31
39,3
25,22
19,51
41,19
20,69
33,22
68,47
55,14
55,34
21,53
33,69
27,33
15,51
35,19
49,10
55,11
36,45
33,5
62,33
3,60
47,2
53,11
27,24
45,61
17,68
37,25
19,55
65,30
21,21
37,47
1,63
67,43
15,67
13,68
55,29
35,67
39,65
45,10
53,42
64,37
57,0
37,66
0,59
37,65
35,9
1,65
45,15
45,25
31,69
39,31
29,43
43,13
7,65
1,62
36,43
67,39
51,38
29,58
45,26
1,56
3,27
51,21
28,19
33,63
34,5
21,35
29,17
53,29
2,9
32,23
59,14
43,45
34,43
38,59
51,17
19,64
22,17
9,69
41,21
29,33
50,27
37,63
42,39
26,61
5,9
35,10
43,0
45,3
54,5
23,7
33,25
42,59
53,45
31,33
47,9
23,48
48,11
29,32
55,42
52,53
53,20
20,55
61,17
43,3
30,37
52,7
43,1
23,65
31,3
59,31
37,17
23,47
51,32
29,41
65,29
57,8
26,47
23,59
30,11
47,27
6,67
43,62
51,11
21,34
14,63
68,5
55,15
35,24
13,63
60,11
63,53
27,12
25,29
45,17
37,29
37,46
5,64
19,63
32,45
56,19
66,17
55,19
38,13
67,55
27,36
34,15
22,59
33,64
39,1
60,3
46,17
32,61
31,63
51,37
10,67
36,23
43,28
57,18
52,19
16,51
35,17
25,32
43,59
27,67
36,63
59,23
51,29
37,3
67,3
32,29
28,65
51,27
69,31
25,49
17,63
23,55
27,45
29,38
70,17
33,29
64,1
51,33
49,27
26,39
35,30
65,5
52,13
27,41
11,63
45,51
68,1
22,15
50,41
38,9
58,3
61,30
50,13
45,27
21,51
63,13
51,5
63,6
63,30
51,8
43,48
41,3
47,17
70,27
67,59
47,39
18,49
12,65
49,38
59,11
55,39
57,26
36,35
17,48
69,43
59,1
25,21
16,53
21,65
59,5
25,12
31,32
37,45
44,3
39,15
53,57
45,41
3,9
65,19
31,31
65,21
39,69
36,27
52,23
55,28
57,4
60,25
65,9
70,3
33,2
67,17
59,30
49,49
35,37
64,13
29,57
39,37
35,27
13,66
33,36
43,7
42,33
60,19
33,31
31,39
21,44
41,41
62,5
32,43
17,62
43,25
55,33
33,21
41,24
53,19
65,33
29,21
23,31
41,23
23,69
69,38
28,21
33,12
55,3
25,69
61,31
47,4
59,29
51,44
51,45
47,47
37,69
22,43
22,19
60,7
62,9
19,47
13,67
20,47
61,28
18,45
54,39
35,25
67,21
38,19
37,40
69,24
33,19
19,36
49,28
36,7
38,1
25,61
63,29
67,41
15,64
53,26
31,59
33,62
58,21
47,7
55,1
23,42
61,12
24,67
3,69
67,31
42,3
31,29
25,31
33,40
27,59
31,15
61,22
17,56
15,63
54,27
43,39
38,35
53,44
63,40
69,17
41,2
43,42
61,5
53,2
27,27
39,45
49,24
20,51
69,12
51,13
37,35
63,51
61,13
68,3
65,7
48,21
45,47
30,3
69,39
29,68
27,63
43,23
23,35
33,44
45,7
50,31
21,43
16,15
35,6
3,50
67,48
70,23
39,22
56,10
66,65
56,20
22,5
31,38
59,46
28,7
22,40
15,20
64,43
42,44
62,35
40,12
36,46
1,28
38,23
56,1
42,56
24,43
17,22
20,46
18,18
64,24
46,38
32,2
64,44
40,2
42,35
70,37
49,30
60,9
0,49
54,0
17,46
38,24
12,31
44,27
36,70
62,42
0,31
5,30
44,26
56,65
60,40
54,18
60,14
46,49
58,23
61,34
59,12
6,17
60,17
62,49
52,6
46,57
12,44
26,6
24,28
57,2
0,47
53,28
23,28
16,11
52,31
40,67
62,6
62,22
32,30
8,9
28,53
18,50
60,28
8,37
58,54
45,62
62,27
58,10
49,40
64,39
70,52
22,18
30,28
39,30
70,20
61,16
34,67
23,36
9,12
48,34
4,9
52,54
60,26
40,42
60,50
18,22
64,29
26,10
27,40
36,20
38,27
24,24
66,43
15,16
54,13
16,12
58,55
42,45
51,22
50,16
48,38
58,2
54,43
60,36
58,24
38,36
50,30
52,45
48,14
60,31
2,40
40,65
15,58
53,8
22,12
37,4
38,20
70,0
0,70
60,58
47,32
11,10
20,43
52,67
16,30
0,37
27,2
66,48
48,22
17,50
12,24
55,4
14,38
14,25
42,20
38,65
20,39
52,14
44,25
19,12
14,58
64,40
19,34
44,5
16,66
50,45
14,1
62,3
55,20
41,18
12,26
52,16
39,24
18,10
70,54
6,16
42,57
8,55
12,41
42,70
67,22
24,52
69,48
62,7
54,38
14,34
70,36
57,62
45,0
58,32
48,7
8,18
28,40
54,47
42,69
64,18
54,31
54,48
39,34
16,21
13,32
62,58
42,22
4,3
48,49
8,16
68,13
70,13
64,27
60,35
42,14
23,40
20,50
63,54
12,32
12,23
58,58
52,36
16,2
50,10
58,28
28,29
66,16
20,48
8,12
8,6
32,5
43,30
53,54
57,54
57,14
28,4
38,49
65,10
23,4
58,18
64,21
30,33
33,70
28,44
68,22
41,56
54,50
62,36
24,11
57,10
64,45
56,16
12,34
32,6
22,28
62,26
28,51
50,33
46,44
38,32
37,2
48,15
10,1
36,4
58,39
0,15
30,30
30,42
26,40
38,70
36,66
56,61
25,6
44,40
34,46
32,44
36,15
66,21
66,27
50,15
14,40
30,40
68,4
44,20
0,41
52,30
66,36
31,10
14,42
46,0
30,31
54,19
64,36
10,5
20,19
20,30
38,50
32,4
61,46
3,30
63,0
22,34
32,27
37,36
27,30
29,46
64,57
44,68
68,14
10,20
39,62
44,35
0,48
10,55
42,50
30,46
54,26
54,64
14,27
28,42
58,5
66,29
62,10
0,67
27,18
12,40
45,24
41,60
54,32
58,4
34,11
18,8
18,25
9,10
55,60
38,44
40,34
20,60
0,19
28,30
23,60
14,70
68,50
58,59
38,46
19,4
31,36
23,66
42,11
20,3
44,41
53,10
70,19
51,14
1,32
33,14
65,8
40,9
32,41
30,25
37,30
53,52
6,62
24,38
62,60
24,58
24,15
20,37
70,42
57,12
32,42
68,33
22,25
45,68
14,12
58,38
4,8
22,44
40,20
26,26
20,16
37,28
56,52
64,5
67,30
44,22
69,30
57,22
66,1
45,18
42,30
47,42
60,49
34,39
48,29
27,22
33,4
66,19
0,32
41,46
18,52
2,30
64,52
70,43
10,43
43,70
34,1
45,2
34,20
41,48
70,44
70,47
44,44
40,4
54,63
45,70
39,32
14,57
41,50
22,60
50,46
22,10
56,13
53,24
48,36
8,53
2,32
45,16
66,55
68,24
26,50
26,16
50,37
33,24
42,12
44,54
14,10
58,42
48,24
40,27
25,8
13,20
43,32
44,9
41,40
14,43
36,31
16,22
56,50
47,10
58,14
29,40
22,14
56,18
60,13
42,16
52,27
60,22
48,2
36,13
58,20
22,50
18,46
28,52
52,40
70,39
28,12
8,0
52,17
10,21
51,26
14,23
70,50
48,30
41,38
64,20
18,33
28,54
28,63
50,48
7,0
32,36
56,4
54,46
31,44
2,0
52,47
24,30
65,66
70,55
62,30
6,3
14,64
56,17
38,26
18,62
40,58
48,69
14,51
0,17
64,54
54,44
68,23
34,48
44,21
19,28
52,34
2,35
1,22
10,23
19,0
44,31
3,42
63,42
48,58
14,53
64,42
62,70
32,28
68,54
30,36
32,14
68,42
36,39
39,14
35,22
30,51
37,56
9,58
19,8
38,40
60,70
3,12
13,12
0,10
46,8
40,69
6,24
50,52
58,29
16,46
14,65
8,2
62,23
28,57
0,12
16,42
46,18
14,60
37,44
68,32
42,24
0,8
46,27
28,50
68,16
48,48
66,70
39,4
22,68
56,54
44,18
30,6
66,46
40,11
56,68
28,32
14,67
67,32
18,66
61,0
15,70
34,59
48,27
56,58
66,34
56,43
59,48
63,8
46,3
30,61
10,34
60,62
11,52
26,14
21,10
12,48
64,34
22,62
56,8
8,61
50,38
10,39
24,9
54,68
70,62
48,8
18,0
67,26
2,15
18,42
64,31
14,16
48,46
56,32
52,57
69,70
3,4
70,64
30,57
0,9
62,32
36,68
10,16
31,8
18,28
29,22
68,57
30,14
16,54
28,24
32,50
4,38
69,0
66,0
33,32
50,49
59,0
59,4
14,46
42,64
35,40
18,19
24,26
58,68
22,4
54,4
50,54
12,11
37,60
22,13
7,66
40,18
2,18
64,28
41,4
2,42
15,30
51,70
70,68
56,12
22,52
0,42
50,34
27,62
42,48
10,26
50,12
33,50
16,9
57,34
16,0
11,14
47,44
36,58
52,70
32,24
48,42
59,60
56,25
68,11
12,29
5,22
48,20
42,10
44,30
60,48
38,22
39,26
48,40
40,15
42,15
61,64
56,66
20,35
66,50
26,52
54,11
20,53
25,48
57,6
36,36
0,33
23,18
1,26
38,61
25,46
19,48
32,68
52,64
16,14
34,38
47,66
4,55
27,32
4,22
12,50
30,50
58,67
27,54
1,70
6,60
14,17
8,38
21,52
6,56
20,32
24,51
5,60
22,6
17,18
67,0
35,44
25,28
12,63
10,52
38,42
18,70
16,62
40,64
50,3
49,58
22,35
44,64
46,33
6,22
28,55
53,34
46,58
14,18
22,2
4,18
22,47
56,64
42,34
1,14
66,24
63,62
8,10
64,69
24,22
16,70
66,41
26,60
9,20
54,29
52,22
2,21
42,5
50,32
48,3
22,46
27,38
47,30
48,53
16,24
0,45
31,62
18,47
34,14
56,42
42,8
46,60
70,48
58,62
8,68
2,8
23,16
66,60
38,11
12,36
18,41
0,36
33,28
10,12
40,60
32,48
14,66
20,31
4,24
47,26
65,0
45,28
24,42
38,58
56,30
6,44
69,64
17,30
66,38
46,59
48,45
6,61
40,21
57,16
24,10
54,23
70,7
0,35
62,54
38,53
62,56
12,62
5,14
0,16
6,4
46,32
32,12
49,32
46,5
32,59
14,32
20,58
58,57
6,34
68,44
22,26
28,43
12,18
22,29
42,68
24,18
18,6
62,37
44,67
36,55
25,56
8,28
33,46
52,20
42,6
52,66
6,26
69,62
6,6
52,46
17,52
24,56
30,17
8,60
52,12
69,66
44,2
48,63
70,8
58,66
4,50
48,12
18,59
16,48
24,48
65,38
19,6
6,66
24,46
69,42
55,16
48,6
58,33
6,12
62,46
55,22
15,40
49,66
61,6
14,7
0,28
36,38
42,9
4,0
50,5
54,8
26,24
28,62
14,52
55,44
18,61
12,21
18,2
34,41
24,6
22,24
2,20
48,54
28,58
36,42
16,44
20,40
66,54
10,63
34,53
59,18
36,0
12,7
6,45
22,45
32,10
62,39
40,68
68,45
34,35
59,44
44,32
60,27
10,8
44,10
62,69
56,38
64,50
38,66
48,61
44,43
10,0
10,68
40,46
56,24
58,51
66,14
22,1
26,7
15,34
66,11
17,64
68,9
58,50
42,46
0,65
9,66
22,64
66,64
22,23
28,20
66,15
68,20
34,34
46,70
1,60
18,13
58,16
20,22
32,53
32,26
15,36
66,58
30,68
51,42
28,68
69,68
12,2
42,1
12,35
5,36
12,51
14,8
0,51
16,5
24,16
0,26
0,54
62,38
38,57
68,66
33,0
15,56
54,55
12,0
44,34
65,12
55,46
30,0
26,31
60,65
4,20
38,41
65,18
8,25
28,36
66,62
44,15
46,56
36,14
35,16
70,25
51,52
4,21
46,42
62,40
18,16
7,28
37,8
8,54
44,50
30,21
55,40
34,0
39,36
18,63
8,64
33,52
